,Cluster,Degree,Id,Label,Probability,Qid,Topic,clustering,modularity_class
9870,7.0,3.0,2274079.0,Harry Oakes,0.0,Q5671351,Geography.Regions.Americas.North_America,0.333333,23.0
9871,4.0,2.0,43836811.0,Ricky Rainey,0.9990094900131226,Q18057255,Culture.Sports,0.0,20.0
9872,4.0,2.0,43836811.0,Ricky Rainey,0.9980832934379578,Q18057255,Culture.Biography.Biography*,0.0,20.0
9873,4.0,2.0,43836811.0,Ricky Rainey,0.2653036584854126,Q18057255,Geography.Regions.Americas.North_America,0.0,20.0
9874,1.0,3.0,11323475.0,Paul Caddis,0.998803436756134,Q781420,Culture.Biography.Biography*,0.0,11.0
9875,1.0,3.0,11323475.0,Paul Caddis,0.9908843636512756,Q781420,Culture.Sports,0.0,11.0
9876,1.0,3.0,11323475.0,Paul Caddis,0.0,Q781420,Geography.Regions.Europe.Europe*,0.0,11.0
9877,1.0,3.0,11323475.0,Paul Caddis,0.0,Q781420,Geography.Regions.Europe.Northern_Europe,0.0,11.0
9878,4.0,6.0,3062551.0,The Wizard of Oz (1925 film),0.9916942119598389,Q3227320,Culture.Media.Media*,0.333333,4.0
9879,4.0,6.0,3062551.0,The Wizard of Oz (1925 film),0.9893575310707092,Q3227320,Culture.Media.Films,0.333333,4.0
9880,3.0,8.0,561893.0,Type 93 torpedo,0.9992306232452393,Q1970825,History_and_Society.Military_and_warfare,0.5,24.0
9881,3.0,8.0,561893.0,Type 93 torpedo,0.0,Q1970825,Geography.Regions.Asia.Asia*,0.5,24.0
9882,1.0,3.0,29760895.0,Cristiano Biraghi,0.9976133108139038,Q824938,Culture.Biography.Biography*,0.0,11.0
9883,1.0,3.0,29760895.0,Cristiano Biraghi,0.9626831412315369,Q824938,Culture.Sports,0.0,11.0
9884,3.0,1.0,53520853.0,Anthony Ponomarenko,0.9802908897399902,Q28689990,Culture.Biography.Biography*,0.0,15.0
9885,3.0,1.0,53520853.0,Anthony Ponomarenko,0.59267657995224,Q28689990,Culture.Sports,0.0,15.0
9886,3.0,1.0,53520853.0,Anthony Ponomarenko,0.0,Q28689990,Geography.Regions.Americas.North_America,0.0,15.0
9887,2.0,1.0,37566527.0,Jacob Soboroff,0.998142421245575,Q6119288,Culture.Biography.Biography*,0.0,3.0
9888,2.0,1.0,37566527.0,Jacob Soboroff,0.15611489117145538,Q6119288,Culture.Media.Media*,0.0,3.0
9889,2.0,1.0,37566527.0,Jacob Soboroff,0.1259327530860901,Q6119288,Culture.Media.Television,0.0,3.0
9890,2.0,1.0,37566527.0,Jacob Soboroff,0.0,Q6119288,Geography.Regions.Americas.North_America,0.0,3.0
9891,2.0,4.0,27053677.0,Layla Moran,0.9961855411529541,Q30223601,Culture.Biography.Biography*,0.333333,1.0
9892,2.0,4.0,27053677.0,Layla Moran,0.9553291201591492,Q30223601,History_and_Society.Politics_and_government,0.333333,1.0
9893,2.0,4.0,27053677.0,Layla Moran,0.4843900501728058,Q30223601,Culture.Biography.Women,0.333333,1.0
9894,2.0,4.0,27053677.0,Layla Moran,0.3998216390609741,Q30223601,History_and_Society.Society,0.333333,1.0
9895,2.0,4.0,27053677.0,Layla Moran,0.37308721446990967,Q30223601,Geography.Regions.Europe.Northern_Europe,0.333333,1.0
9896,2.0,4.0,27053677.0,Layla Moran,0.3301530351638794,Q30223601,Geography.Regions.Europe.Europe*,0.333333,1.0
9897,2.0,4.0,27053677.0,Layla Moran,0.16886694729328156,Q30223601,History_and_Society.Education,0.333333,1.0
9898,16.0,4.0,577221.0,1971 San Fernando earthquake,0.9905974268913269,Q912835,STEM.Earth_and_environment,0.666667,8.0
9899,16.0,4.0,577221.0,1971 San Fernando earthquake,0.979677677154541,Q912835,STEM.STEM*,0.666667,8.0
9900,16.0,4.0,577221.0,1971 San Fernando earthquake,0.6370407938957214,Q912835,Geography.Regions.Americas.North_America,0.666667,8.0
9901,16.0,4.0,577221.0,1971 San Fernando earthquake,0.2814156115055084,Q912835,History_and_Society.Politics_and_government,0.666667,8.0
9902,2.0,1.0,8061401.0,1996 California Proposition 218,0.8740872144699097,Q5020799,History_and_Society.Society,0.0,3.0
9903,2.0,1.0,8061401.0,1996 California Proposition 218,0.3415925204753876,Q5020799,History_and_Society.Politics_and_government,0.0,3.0
9904,2.0,1.0,8061401.0,1996 California Proposition 218,0.20182321965694427,Q5020799,Culture.Philosophy_and_religion,0.0,3.0
9905,5.0,1.0,4040589.0,The File on Thelma Jordon,0.9992059469223022,Q1996348,Culture.Media.Films,0.0,6.0
9906,5.0,1.0,4040589.0,The File on Thelma Jordon,0.9980222582817078,Q1996348,Culture.Media.Media*,0.0,6.0
9907,8.0,2.0,2951211.0,INS Dakar,0.9958112239837646,Q1139953,History_and_Society.Military_and_warfare,1.0,26.0
9908,8.0,2.0,2951211.0,INS Dakar,0.9879562258720398,Q1139953,History_and_Society.Transportation,1.0,26.0
9909,8.0,2.0,2951211.0,INS Dakar,0.18714269995689392,Q1139953,History_and_Society.History,1.0,26.0
9910,8.0,2.0,2951211.0,INS Dakar,0.14415885508060455,Q1139953,Geography.Regions.Asia.Asia*,1.0,26.0
9911,5.0,1.0,5831955.0,Ilona Massey,0.9991269707679749,Q459926,Culture.Biography.Biography*,0.0,6.0
9912,5.0,1.0,5831955.0,Ilona Massey,0.6791887283325195,Q459926,Culture.Biography.Women,0.0,6.0
9913,5.0,1.0,5831955.0,Ilona Massey,0.3702353835105896,Q459926,Culture.Performing_arts,0.0,6.0
9914,5.0,1.0,5831955.0,Ilona Massey,0.3629792034626007,Q459926,History_and_Society.History,0.0,6.0
9915,5.0,1.0,5831955.0,Ilona Massey,0.19194278120994568,Q459926,Culture.Media.Media*,0.0,6.0
9916,5.0,1.0,5831955.0,Ilona Massey,0.0,Q459926,Geography.Regions.Americas.North_America,0.0,6.0
9917,5.0,1.0,5831955.0,Ilona Massey,0.0,Q459926,Geography.Regions.Europe.Europe*,0.0,6.0
9918,10.0,1.0,126961.0,"Wallkill, Orange County, New York",0.9987651705741882,Q3072037,Geography.Regions.Americas.North_America,0.0,10.0
9919,10.0,1.0,126961.0,"Wallkill, Orange County, New York",0.3923468291759491,Q3072037,Geography.Geographical,0.0,10.0
9920,1.0,5.0,1759591.0,Gareth Thomas (rugby),0.9987651705741882,Q949204,Culture.Biography.Biography*,0.1,1.0
9921,1.0,5.0,1759591.0,Gareth Thomas (rugby),0.9149109721183777,Q949204,Culture.Sports,0.1,1.0
9922,1.0,5.0,1759591.0,Gareth Thomas (rugby),0.0,Q949204,Geography.Regions.Europe.Europe*,0.1,1.0
9923,1.0,5.0,1759591.0,Gareth Thomas (rugby),0.0,Q949204,Geography.Regions.Europe.Northern_Europe,0.1,1.0
9924,4.0,3.0,2281915.0,List of U.S. state dogs,1.0000100135803223,Q1423562,STEM.Biology,0.0,4.0
9925,4.0,3.0,2281915.0,List of U.S. state dogs,1.0,Q1423562,Compilation.List_Disambig,0.0,4.0
9926,4.0,3.0,2281915.0,List of U.S. state dogs,0.9985549449920654,Q1423562,STEM.STEM*,0.0,4.0
9927,4.0,3.0,2281915.0,List of U.S. state dogs,0.0,Q1423562,Geography.Regions.Europe.Europe*,0.0,4.0
9928,4.0,3.0,2281915.0,List of U.S. state dogs,0.0,Q1423562,Geography.Regions.Americas.North_America,0.0,4.0
9929,4.0,3.0,2281915.0,List of U.S. state dogs,0.0,Q1423562,Geography.Regions.Asia.Asia*,0.0,4.0
9930,4.0,3.0,2281915.0,List of U.S. state dogs,0.0,Q1423562,Geography.Regions.Asia.South_Asia,0.0,4.0
9931,6.0,1.0,35848647.0,Abdulrahman al-Awlaki,0.9615437984466553,Q4666196,Culture.Biography.Biography*,0.0,30.0
9932,1.0,2.0,7816135.0,Jeremain Lens,0.9978272914886475,Q519678,Culture.Sports,0.0,15.0
9933,1.0,2.0,7816135.0,Jeremain Lens,0.9951046109199524,Q519678,Culture.Biography.Biography*,0.0,15.0
9934,1.0,2.0,7816135.0,Jeremain Lens,0.253925012588501,Q519678,Geography.Regions.Europe.Western_Europe,0.0,15.0
9935,1.0,2.0,7816135.0,Jeremain Lens,0.12878464365005493,Q519678,Geography.Regions.Europe.Europe*,0.0,15.0
9936,1.0,2.0,7816135.0,Jeremain Lens,0.0,Q519678,Geography.Regions.Americas.South_America,0.0,15.0
9937,9.0,6.0,1353713.0,Shompen people,0.4843900501728058,Q274386,History_and_Society.Society,0.666667,5.0
9938,9.0,6.0,1353713.0,Shompen people,0.16027602553367615,Q274386,Culture.Biography.Biography*,0.666667,5.0
9939,9.0,6.0,1353713.0,Shompen people,0.0,Q274386,Geography.Regions.Asia.Asia*,0.666667,5.0
9940,9.0,6.0,1353713.0,Shompen people,0.0,Q274386,Geography.Regions.Europe.Europe*,0.666667,5.0
9941,9.0,6.0,1353713.0,Shompen people,0.0,Q274386,Geography.Regions.Americas.South_America,0.666667,5.0
9942,9.0,6.0,1353713.0,Shompen people,0.0,Q274386,Geography.Regions.Asia.East_Asia,0.666667,5.0
9943,9.0,6.0,1353713.0,Shompen people,0.0,Q274386,Geography.Regions.Europe.Southern_Europe,0.666667,5.0
9944,9.0,6.0,1353713.0,Shompen people,0.0,Q274386,Geography.Regions.Asia.West_Asia,0.666667,5.0
9945,9.0,6.0,1353713.0,Shompen people,0.0,Q274386,Geography.Regions.Americas.North_America,0.666667,5.0
9946,9.0,6.0,1353713.0,Shompen people,0.0,Q274386,Geography.Regions.Asia.Southeast_Asia,0.666667,5.0
9947,0.0,2.0,17860875.0,2004 Cincinnati Bengals season,0.9939124584197998,Q4602639,Culture.Sports,1.0,19.0
9948,0.0,2.0,17860875.0,2004 Cincinnati Bengals season,0.338743971824646,Q4602639,Geography.Regions.Americas.North_America,1.0,19.0
9949,1.0,6.0,42558145.0,ATK (football club),0.9263137578964233,Q16836329,Culture.Sports,0.13333299999999998,0.0
9950,1.0,6.0,42558145.0,ATK (football club),0.4529760947227478,Q16836329,Geography.Regions.Asia.South_Asia,0.13333299999999998,0.0
9951,1.0,6.0,42558145.0,ATK (football club),0.42315183782577515,Q16836329,Geography.Regions.Asia.Asia*,0.13333299999999998,0.0
9952,1.0,10.0,26279999.0,List of Scotland national rugby union players,1.0,Q3254814,Compilation.List_Disambig,0.13333299999999998,12.0
9953,1.0,10.0,26279999.0,List of Scotland national rugby union players,0.4843900501728058,Q3254814,Culture.Sports,0.13333299999999998,12.0
9954,1.0,10.0,26279999.0,List of Scotland national rugby union players,0.0,Q3254814,Geography.Regions.Europe.Europe*,0.13333299999999998,12.0
9955,1.0,10.0,26279999.0,List of Scotland national rugby union players,0.0,Q3254814,Geography.Regions.Europe.Northern_Europe,0.13333299999999998,12.0
9956,7.0,1.0,3019175.0,Sapphire (film),0.9890230894088745,Q3354838,Culture.Media.Media*,0.0,2.0
9957,7.0,1.0,3019175.0,Sapphire (film),0.9883227348327637,Q3354838,Culture.Media.Films,0.0,2.0
9958,7.0,1.0,3019175.0,Sapphire (film),0.0,Q3354838,Geography.Regions.Europe.Northern_Europe,0.0,2.0
9959,7.0,1.0,3019175.0,Sapphire (film),0.0,Q3354838,Geography.Regions.Europe.Europe*,0.0,2.0
9960,3.0,2.0,34527.0,Zodiacal light,0.4921981394290924,Q204079,STEM.STEM*,1.0,17.0
9961,3.0,2.0,34527.0,Zodiacal light,0.23371636867523193,Q204079,Culture.Philosophy_and_religion,1.0,17.0
9962,3.0,2.0,34527.0,Zodiacal light,0.14415885508060455,Q204079,STEM.Physics,1.0,17.0
9963,1.0,4.0,47264495.0,Gonzalo Escalante,0.9637899398803711,Q15110613,Culture.Sports,1.0,11.0
9964,1.0,4.0,47264495.0,Gonzalo Escalante,0.9637899398803711,Q15110613,Culture.Biography.Biography*,1.0,11.0
9965,2.0,28.0,14192499.0,SpongeBob SquarePants (season 4),0.9964163899421692,Q865389,Culture.Media.Television,0.6719579999999999,28.0
9966,2.0,28.0,14192499.0,SpongeBob SquarePants (season 4),0.9669240117073059,Q865389,Culture.Media.Media*,0.6719579999999999,28.0
9967,2.0,28.0,14192499.0,SpongeBob SquarePants (season 4),0.0,Q865389,Geography.Regions.Americas.North_America,0.6719579999999999,28.0
9968,16.0,1.0,41189161.0,Boeing RC-1,1.0000100135803223,Q16974148,History_and_Society.Transportation,0.0,8.0
9969,16.0,1.0,41189161.0,Boeing RC-1,1.0000100135803223,Q16974148,STEM.Engineering,0.0,8.0
9970,16.0,1.0,41189161.0,Boeing RC-1,1.0000100135803223,Q16974148,STEM.STEM*,0.0,8.0
9971,16.0,1.0,41189161.0,Boeing RC-1,0.12253321707248688,Q16974148,History_and_Society.Military_and_warfare,0.0,8.0
9972,1.0,9.0,376533.0,Clive Woodward,0.998142421245575,Q921680,Culture.Biography.Biography*,0.111111,12.0
9973,1.0,9.0,376533.0,Clive Woodward,0.9263137578964233,Q921680,Culture.Sports,0.111111,12.0
9974,1.0,9.0,376533.0,Clive Woodward,0.16442059183120727,Q921680,Geography.Regions.Europe.Northern_Europe,0.111111,12.0
9975,1.0,9.0,376533.0,Clive Woodward,0.07650540971755981,Q921680,Geography.Regions.Europe.Europe*,0.111111,12.0
9976,1.0,4.0,7759007.0,Jack Cork,1.0000100135803223,Q438025,Culture.Sports,1.0,0.0
9977,1.0,4.0,7759007.0,Jack Cork,1.0000100135803223,Q438025,Culture.Biography.Biography*,1.0,0.0
9978,1.0,4.0,7759007.0,Jack Cork,0.19165198707580566,Q438025,Geography.Regions.Europe.Northern_Europe,1.0,0.0
9979,1.0,4.0,7759007.0,Jack Cork,0.09167657995223999,Q438025,Geography.Regions.Europe.Europe*,1.0,0.0
9980,4.0,1.0,40189771.0,Half of a Yellow Sun (film),0.9659096002578735,Q16556678,Culture.Media.Films,0.0,2.0
9981,4.0,1.0,40189771.0,Half of a Yellow Sun (film),0.9466066956520081,Q16556678,Culture.Media.Media*,0.0,2.0
9982,4.0,1.0,40189771.0,Half of a Yellow Sun (film),0.0,Q16556678,Geography.Regions.Europe.Europe*,0.0,2.0
9983,4.0,1.0,40189771.0,Half of a Yellow Sun (film),0.0,Q16556678,Geography.Regions.Europe.Northern_Europe,0.0,2.0
9984,4.0,1.0,40189771.0,Half of a Yellow Sun (film),0.0,Q16556678,Geography.Regions.Americas.North_America,0.0,2.0
9985,2.0,27.0,38736935.0,2018 United States elections,0.9263137578964233,Q7892468,History_and_Society.Politics_and_government,0.233618,3.0
9986,2.0,27.0,38736935.0,2018 United States elections,0.13661839067935944,Q7892468,Culture.Biography.Biography*,0.233618,3.0
9987,2.0,27.0,38736935.0,2018 United States elections,0.13297423720359802,Q7892468,Culture.Media.Media*,0.233618,3.0
9988,2.0,27.0,38736935.0,2018 United States elections,0.10088862478733063,Q7892468,STEM.STEM*,0.233618,3.0
9989,2.0,27.0,38736935.0,2018 United States elections,0.03021936321258545,Q7892468,Geography.Regions.Americas.North_America,0.233618,3.0
9990,0.0,7.0,37874745.0,Bradley Roby,0.9956784844398499,Q4955019,Culture.Biography.Biography*,0.333333,19.0
9991,0.0,7.0,37874745.0,Bradley Roby,0.9019306898117065,Q4955019,Culture.Sports,0.333333,19.0
9992,0.0,7.0,37874745.0,Bradley Roby,0.0,Q4955019,Geography.Regions.Americas.North_America,0.333333,19.0
9993,11.0,3.0,40787427.0,Peking Duk,0.7826725244522095,Q16966715,Culture.Biography.Biography*,0.666667,1.0
9994,11.0,3.0,40787427.0,Peking Duk,0.7057950496673584,Q16966715,Culture.Media.Media*,0.666667,1.0
9995,11.0,3.0,40787427.0,Peking Duk,0.6723417043685913,Q16966715,Culture.Media.Music,0.666667,1.0
9996,11.0,3.0,40787427.0,Peking Duk,0.0,Q16966715,Geography.Regions.Oceania,0.666667,1.0
9997,11.0,3.0,40787427.0,Peking Duk,0.0,Q16966715,Geography.Regions.Europe.Northern_Europe,0.666667,1.0
9998,11.0,3.0,40787427.0,Peking Duk,0.0,Q16966715,Geography.Regions.Europe.Europe*,0.666667,1.0
9999,2.0,1.0,35646949.0,Abbe Lowell,0.9841036200523376,Q4663919,Culture.Biography.Biography*,0.0,3.0
10000,2.0,1.0,35646949.0,Abbe Lowell,0.4921981394290924,Q4663919,History_and_Society.Politics_and_government,0.0,3.0
10001,2.0,1.0,35646949.0,Abbe Lowell,0.12146936559677124,Q4663919,Geography.Regions.Americas.North_America,0.0,3.0
10002,8.0,4.0,4980155.0,Border (1997 film),0.9905974268913269,Q3292215,Culture.Media.Films,0.5,16.0
10003,8.0,4.0,4980155.0,Border (1997 film),0.9863731861114502,Q3292215,Culture.Media.Media*,0.5,16.0
10004,8.0,4.0,4980155.0,Border (1997 film),0.48578719997406006,Q3292215,Geography.Regions.Asia.South_Asia,0.5,16.0
10005,8.0,4.0,4980155.0,Border (1997 film),0.48310362005233765,Q3292215,Geography.Regions.Asia.Asia*,0.5,16.0
10006,0.0,2.0,3081377.0,Katy High School,0.91965252161026,Q6378508,Geography.Regions.Americas.North_America,1.0,19.0
10007,0.0,2.0,3081377.0,Katy High School,0.7186043858528137,Q6378508,History_and_Society.Education,1.0,19.0
10008,1.0,1.0,23387863.0,Stanislaw Drahun,0.998309314250946,Q2419261,Culture.Sports,0.0,11.0
10009,1.0,1.0,23387863.0,Stanislaw Drahun,0.99753737449646,Q2419261,Culture.Biography.Biography*,0.0,11.0
10010,1.0,1.0,23387863.0,Stanislaw Drahun,0.4921981394290924,Q2419261,History_and_Society.Society,0.0,11.0
10011,1.0,1.0,23387863.0,Stanislaw Drahun,0.09919838809967041,Q2419261,Geography.Regions.Europe.Europe*,0.0,11.0
10012,1.0,1.0,23387863.0,Stanislaw Drahun,0.08411114120483398,Q2419261,Geography.Regions.Europe.Eastern_Europe,0.0,11.0
10013,3.0,2.0,20520417.0,Taison,0.9972090721130371,Q303108,Culture.Biography.Biography*,0.0,15.0
10014,3.0,2.0,20520417.0,Taison,0.9814634323120117,Q303108,Culture.Sports,0.0,15.0
10015,3.0,2.0,20520417.0,Taison,0.12878464365005493,Q303108,Geography.Regions.Americas.South_America,0.0,15.0
10016,6.0,2.0,3439013.0,Gaetano Mosca,0.9980222582817078,Q351527,Culture.Biography.Biography*,1.0,30.0
10017,6.0,2.0,3439013.0,Gaetano Mosca,0.6584275364875793,Q351527,Culture.Philosophy_and_religion,1.0,30.0
10018,6.0,2.0,3439013.0,Gaetano Mosca,0.29422497749328613,Q351527,History_and_Society.Politics_and_government,1.0,30.0
10019,6.0,2.0,3439013.0,Gaetano Mosca,0.0,Q351527,Geography.Regions.Europe.Europe*,1.0,30.0
10020,6.0,2.0,3439013.0,Gaetano Mosca,0.0,Q351527,Geography.Regions.Europe.Southern_Europe,1.0,30.0
10021,0.0,3.0,56244479.0,Tim Settle,0.9959398508071899,Q47101126,Culture.Biography.Biography*,0.333333,19.0
10022,0.0,3.0,56244479.0,Tim Settle,0.9952548146247864,Q47101126,Culture.Sports,0.333333,19.0
10023,0.0,3.0,56244479.0,Tim Settle,0.13604079389572143,Q47101126,Geography.Regions.Americas.North_America,0.333333,19.0
10024,3.0,1.0,102047.0,"Deșteaptă-te, române!",0.7186043858528137,Q184540,Culture.Media.Media*,0.0,15.0
10025,3.0,1.0,102047.0,"Deșteaptă-te, române!",0.6150978803634644,Q184540,Culture.Media.Music,0.0,15.0
10026,3.0,1.0,102047.0,"Deșteaptă-te, române!",0.35867373847961426,Q184540,Geography.Regions.Europe.Eastern_Europe,0.0,15.0
10027,3.0,1.0,102047.0,"Deșteaptă-te, române!",0.28694121742248535,Q184540,Geography.Regions.Europe.Europe*,0.0,15.0
10028,5.0,3.0,3746837.0,The Comancheros (film),0.9951046109199524,Q1211898,Culture.Media.Films,0.0,6.0
10029,5.0,3.0,3746837.0,The Comancheros (film),0.9949496984481812,Q1211898,Culture.Media.Media*,0.0,6.0
10030,5.0,3.0,3746837.0,The Comancheros (film),0.0,Q1211898,Geography.Regions.Americas.North_America,0.0,6.0
10031,0.0,6.0,49036095.0,"Chris Jones (defensive tackle, born 1994)",0.9959398508071899,Q22005681,Culture.Biography.Biography*,0.533333,19.0
10032,0.0,6.0,49036095.0,"Chris Jones (defensive tackle, born 1994)",0.8991314172744751,Q22005681,Culture.Sports,0.533333,19.0
10033,0.0,6.0,49036095.0,"Chris Jones (defensive tackle, born 1994)",0.0,Q22005681,Geography.Regions.Americas.North_America,0.533333,19.0
10034,4.0,14.0,940063.0,The X-Files (season 6),0.8740872144699097,Q3469051,Culture.Media.Media*,0.7032970000000001,4.0
10035,4.0,14.0,940063.0,The X-Files (season 6),0.812877357006073,Q3469051,Culture.Media.Television,0.7032970000000001,4.0
10036,4.0,14.0,940063.0,The X-Files (season 6),0.11280541121959686,Q3469051,Culture.Media.Entertainment,0.7032970000000001,4.0
10037,4.0,14.0,940063.0,The X-Files (season 6),0.0,Q3469051,Geography.Regions.Americas.North_America,0.7032970000000001,4.0
10038,10.0,1.0,1200613.0,Public holidays in Indonesia,1.0,Q1137080,Compilation.List_Disambig,0.0,15.0
10039,10.0,1.0,1200613.0,Public holidays in Indonesia,0.5156299471855164,Q1137080,Culture.Philosophy_and_religion,0.0,15.0
10040,10.0,1.0,1200613.0,Public holidays in Indonesia,0.0,Q1137080,Geography.Regions.Asia.Asia*,0.0,15.0
10041,10.0,1.0,1200613.0,Public holidays in Indonesia,0.0,Q1137080,Geography.Regions.Europe.Europe*,0.0,15.0
10042,10.0,1.0,1200613.0,Public holidays in Indonesia,0.0,Q1137080,Geography.Regions.Africa.Africa*,0.0,15.0
10043,10.0,1.0,1200613.0,Public holidays in Indonesia,0.0,Q1137080,Geography.Regions.Americas.Central_America,0.0,15.0
10044,3.0,3.0,55262069.0,Matty Willock,0.9992059469223022,Q30075256,Culture.Biography.Biography*,0.333333,15.0
10045,3.0,3.0,55262069.0,Matty Willock,0.979677677154541,Q30075256,Culture.Sports,0.333333,15.0
10046,3.0,3.0,55262069.0,Matty Willock,0.0,Q30075256,Geography.Regions.Europe.Europe*,0.333333,15.0
10047,3.0,3.0,55262069.0,Matty Willock,0.0,Q30075256,Geography.Regions.Europe.Northern_Europe,0.333333,15.0
10048,2.0,1.0,761777.0,Tijuana River,0.8439050912857056,Q493889,Geography.Regions.Americas.North_America,0.0,3.0
10049,2.0,1.0,761777.0,Tijuana River,0.771853506565094,Q493889,Geography.Geographical,0.0,3.0
10050,9.0,12.0,852203.0,Local Government Act 1972,0.5621865391731262,Q1510461,History_and_Society.Politics_and_government,0.606061,14.0
10051,9.0,12.0,852203.0,Local Government Act 1972,0.23935934901237488,Q1510461,STEM.STEM*,0.606061,14.0
10052,9.0,12.0,852203.0,Local Government Act 1972,0.16452647745609283,Q1510461,History_and_Society.Society,0.606061,14.0
10053,9.0,12.0,852203.0,Local Government Act 1972,0.0,Q1510461,Geography.Regions.Europe.Europe*,0.606061,14.0
10054,9.0,12.0,852203.0,Local Government Act 1972,0.0,Q1510461,Geography.Regions.Europe.Northern_Europe,0.606061,14.0
10055,6.0,3.0,302827.0,Andrew Peacock,1.0000100135803223,Q374949,Culture.Biography.Biography*,0.333333,29.0
10056,6.0,3.0,302827.0,Andrew Peacock,0.4738311638832092,Q374949,Geography.Regions.Oceania,0.333333,29.0
10057,6.0,3.0,302827.0,Andrew Peacock,0.23935934901237488,Q374949,History_and_Society.Politics_and_government,0.333333,29.0
